,Date,Tmax,Tmin,Tavg,Depart,DewPoint,WetBulb,Heat,Cool,PrecipTotal,StnPressure,SeaLevel,ResultSpeed,ResultDir,AvgSpeed,RH
1344,2014-07-02,70,56,63,-9,53,57,2,0,0.12,29.23,29.92,5.3,30,9.6,70.1
1345,2014-07-03,76,56,66,-6,48,56,0,1,0.07,29.41,30.11,2.2,30,6.8,52.2
1346,2014-07-04,79,58,69,-3,48,57,0,4,0.0,29.54,30.26,2.9,6,7.2,47.0
1347,2014-07-05,77,60,69,-3,54,60,0,4,0.0,29.41,30.16,8.0,21,8.3,58.6
1348,2014-07-06,87,63,75,3,63,68,0,10,0.0,29.1,29.85,11.8,22,12.3,66.1
1349,2014-07-07,88,71,80,8,63,69,0,15,0.63,29.0,29.72,6.9,27,8.6,56.0
1350,2014-07-08,81,66,74,1,59,65,0,9,0.54,29.01,29.7,10.9,28,12.0,59.6
1351,2014-07-09,80,62,71,-2,54,61,0,6,0.0,29.25,29.93,6.8,32,8.4,54.7
1352,2014-07-10,79,60,70,-3,53,60,0,5,0.0,29.42,30.13,4.1,10,4.4,54.9
1353,2014-07-11,81,60,71,-2,54,61,0,6,0.01,29.42,30.14,5.1,18,5.4,54.7
1354,2014-07-12,80,70,75,2,66,69,0,10,0.47,29.23,29.97,9.1,20,10.5,73.6
1355,2014-07-13,85,68,77,4,61,67,0,12,0.01,29.18,29.9,8.9,28,9.7,57.7
1356,2014-07-14,80,61,71,-2,54,61,0,6,0.2,29.11,29.83,7.3,31,8.1,54.7
1357,2014-07-15,70,55,63,-11,50,56,2,0,0.05,29.21,29.91,10.0,30,10.5,62.6
1358,2014-07-16,72,55,64,-10,47,55,1,0,0.0,29.29,30.0,3.3,2,7.4,53.7
1359,2014-07-17,78,54,66,-8,50,57,0,1,0.0,29.37,30.08,3.0,12,5.5,56.2
1360,2014-07-18,79,59,69,-5,53,60,0,4,0.0,29.39,30.12,5.7,14,6.9,56.7
1361,2014-07-19,80,57,69,-5,52,60,0,4,0.0,29.33,30.05,4.2,11,4.6,54.4
1362,2014-07-20,82,60,71,-3,56,63,0,6,0.0,29.31,30.03,4.0,22,4.5,58.8
1363,2014-07-21,86,63,75,1,61,66,0,10,0.0,29.34,30.05,6.9,20,7.2,61.7
1364,2014-07-22,90,69,80,6,67,71,0,15,0.01,29.27,29.97,8.3,22,11.9,64.3
1365,2014-07-23,75,59,67,-7,51,58,0,2,0.0,29.41,30.12,15.7,2,16.1,56.7
1366,2014-07-24,75,57,66,-8,47,56,0,1,0.0,29.39,30.11,6.2,5,8.8,50.1
1367,2014-07-25,75,55,65,-9,54,60,0,0,0.0,29.24,29.98,8.4,21,9.1,67.6
1368,2014-07-26,84,68,76,2,63,67,0,11,0.0,29.1,29.83,3.9,24,5.5,64.2
1369,2014-07-27,87,65,76,2,59,66,0,11,0.02,29.08,29.77,12.2,30,15.0,55.8
1370,2014-07-28,73,59,66,-8,48,56,0,1,0.0,29.33,30.03,9.2,36,11.1,52.2
1371,2014-07-29,81,58,70,-4,53,60,0,5,0.01,29.28,30.0,8.4,30,9.6,54.9
1372,2014-07-30,79,59,69,-5,54,60,0,4,0.0,29.29,30.01,2.2,33,7.0,58.6
1373,2014-07-31,84,59,72,-2,55,62,0,7,0.0,29.3,30.01,8.0,26,8.4,55.2
1374,2014-08-01,85,62,74,1,56,63,0,9,0.15,29.34,30.06,2.4,22,6.9,53.4
1375,2014-08-02,86,59,73,0,53,61,0,8,0.0,29.4,30.11,1.6,4,4.2,49.5
1376,2014-08-03,87,62,75,2,58,65,0,10,0.0,29.38,30.09,4.5,26,6.9,55.3
1377,2014-08-04,87,67,77,4,60,65,0,12,2.76,29.34,30.06,0.4,33,7.5,55.9
1378,2014-08-05,80,64,72,-1,62,65,0,7,0.0,29.31,30.03,4.8,3,6.3,71.0
1379,2014-08-06,80,62,71,-2,54,61,0,6,0.0,29.34,30.05,5.1,3,6.3,54.7
1380,2014-08-07,81,61,71,-2,56,63,0,6,0.0,29.34,30.06,8.3,8,9.0,58.8
1381,2014-08-08,82,66,74,1,57,64,0,9,0.0,29.34,30.05,10.1,7,10.7,55.5
1382,2014-08-09,80,66,73,0,57,63,0,8,0.0,29.34,30.07,8.6,6,9.1,57.2
1383,2014-08-10,81,69,75,2,59,65,0,10,0.0,29.28,30.0,7.7,4,8.6,57.5
1384,2014-08-11,82,67,75,2,63,67,0,10,0.85,29.11,29.84,4.4,32,6.8,66.1
1385,2014-08-12,70,61,66,-7,55,59,0,1,0.07,29.17,29.87,11.2,32,12.0,67.7
1386,2014-08-13,82,57,70,-3,55,61,0,5,0.0,29.29,29.99,4.6,31,9.3,59.1
1387,2014-08-14,72,57,65,-7,48,56,0,0,0.0,29.35,30.07,7.0,5,7.7,54.2
1388,2014-08-15,78,52,65,-7,50,58,0,0,0.0,29.28,30.02,5.2,24,6.0,58.4
1389,2014-08-16,82,62,72,0,61,65,0,7,0.0,29.2,29.91,7.9,24,8.3,68.4
1390,2014-08-17,71,64,68,-4,61,63,0,3,0.0,29.23,29.96,7.9,3,8.5,78.2
1391,2014-08-18,83,65,74,2,62,66,0,9,0.0,29.12,29.85,2.8,22,4.9,66.4
1392,2014-08-19,86,69,78,7,65,69,0,13,0.09,29.02,29.72,9.2,24,10.7,64.0
1393,2014-08-20,86,66,76,5,63,68,0,11,0.0,29.17,29.86,7.4,25,7.9,64.2
1394,2014-08-21,79,70,75,4,68,70,0,10,0.98,29.21,29.92,2.8,18,5.0,78.8
1395,2014-08-22,86,72,79,8,70,73,0,14,1.58,29.21,29.92,3.4,23,5.1,74.0
1396,2014-08-23,86,68,77,6,69,71,0,12,0.34,29.25,29.96,2.6,7,5.0,76.6
1397,2014-08-24,88,70,79,8,69,72,0,14,0.0,29.26,29.97,6.6,12,7.4,71.7
1398,2014-08-25,88,71,80,10,68,71,0,15,0.01,29.28,29.99,3.0,18,6.7,66.7
1399,2014-08-26,85,71,78,8,65,69,0,13,0.12,29.34,30.06,1.8,36,6.1,64.0
1400,2014-08-27,82,67,75,5,60,65,0,10,0.0,29.4,30.11,5.9,5,6.9,59.7
1401,2014-08-28,77,67,72,2,57,63,0,7,0.0,29.35,30.08,7.6,8,8.6,59.3
1402,2014-08-29,86,71,79,9,67,70,0,14,0.08,29.19,29.92,10.7,17,11.1,66.6
1403,2014-08-30,83,70,77,7,65,69,0,12,0.27,29.15,29.85,10.7,23,11.7,66.4
1404,2014-08-31,85,68,77,8,65,69,0,12,0.0,29.18,29.89,5.7,21,6.6,66.4
1405,2014-09-01,83,70,77,9,65,69,0,12,0.36,29.07,29.77,10.7,22,11.5,66.4
1406,2014-09-02,82,67,75,7,60,65,0,10,0.01,29.18,29.88,5.4,28,5.9,59.7
1407,2014-09-03,83,61,72,4,59,65,0,7,0.0,29.26,29.97,5.3,20,6.7,63.7
1408,2014-09-04,85,71,78,10,66,70,0,13,0.26,29.21,29.93,11.4,20,12.6,66.5
1409,2014-09-05,88,64,76,9,65,69,0,11,0.5,29.27,29.96,7.8,27,11.0,68.8
1410,2014-09-06,75,60,68,1,51,58,0,3,0.0,29.42,30.13,7.1,33,8.4,54.7
1411,2014-09-07,80,54,67,0,49,57,0,2,0.0,29.44,30.16,1.0,12,4.3,52.4
1412,2014-09-08,77,55,66,0,52,59,0,1,0.0,29.33,30.07,6.0,17,6.2,60.5
1413,2014-09-09,79,63,71,5,59,64,0,6,0.01,29.18,29.93,7.2,18,7.6,65.7
1414,2014-09-10,80,56,68,2,61,64,0,3,1.31,28.97,29.67,7.3,25,15.8,78.2
1415,2014-09-11,56,50,53,-12,42,47,12,0,0.0,29.46,30.15,9.8,35,10.3,66.2
1416,2014-09-12,55,44,50,-15,43,46,15,0,0.13,29.55,30.27,11.7,35,12.5,76.7
1417,2014-09-13,59,41,50,-15,40,44,15,0,0.0,29.59,30.33,3.2,33,7.7,68.2
1418,2014-09-14,65,42,54,-10,43,49,11,0,0.0,29.49,30.25,4.5,22,4.8,66.3
1419,2014-09-15,62,51,57,-7,48,52,8,0,0.0,29.41,30.14,2.2,30,4.9,71.8
1420,2014-09-16,68,44,56,-8,43,50,9,0,0.0,29.41,30.15,3.0,30,4.4,61.7
1421,2014-09-17,70,48,59,-5,45,52,6,0,0.0,29.29,30.02,0.4,17,2.8,59.6
1422,2014-09-18,70,53,62,-2,52,56,3,0,0.0,29.4,30.12,5.5,4,6.3,69.5
1423,2014-09-19,78,53,66,3,48,56,0,1,0.0,29.31,30.06,10.7,18,11.5,52.2
1424,2014-09-20,77,63,70,8,61,64,0,5,0.12,29.1,29.83,9.8,23,10.1,73.1
1425,2014-09-21,69,51,60,-2,50,55,5,0,0.0,29.26,29.94,10.5,31,12.7,69.3
1426,2014-09-22,67,46,57,-5,43,49,8,0,0.0,29.52,30.22,1.7,31,5.5,59.3
1427,2014-09-23,74,51,63,2,46,53,2,0,0.0,29.57,30.3,1.9,20,4.3,53.9
1428,2014-09-24,77,54,66,5,49,56,0,1,0.0,29.57,30.3,4.3,13,5.6,54.0
1429,2014-09-25,74,56,65,4,52,58,0,0,0.0,29.52,30.25,0.6,11,1.9,62.8
1430,2014-09-26,79,51,65,5,53,58,0,0,0.0,29.51,30.23,3.7,6,4.5,65.4
1431,2014-09-27,79,54,67,7,54,59,0,2,0.0,29.47,30.21,3.1,7,3.8,63.1
1432,2014-09-28,78,53,66,7,55,59,0,1,0.0,29.38,30.12,2.3,6,3.2,67.7
1433,2014-09-29,83,53,68,9,54,58,0,3,0.01,29.28,30.0,5.0,36,9.0,60.8
1434,2014-09-30,58,47,53,-6,47,50,12,0,0.0,29.29,30.03,8.8,2,9.7,79.6
1435,2014-10-01,70,49,60,2,50,55,5,0,0.0,29.22,29.95,10.3,13,10.4,69.3
1436,2014-10-02,72,63,68,10,61,63,0,3,0.32,29.03,29.78,7.2,17,7.9,78.2
1437,2014-10-03,65,43,54,-3,45,49,11,0,0.68,28.95,29.67,15.1,28,16.4,71.5
1438,2014-10-04,47,35,41,-16,34,39,24,0,0.06,29.0,29.72,13.5,26,13.8,75.9
1439,2014-10-05,55,37,46,-11,35,42,19,0,0.01,28.95,29.68,8.5,23,9.0,65.3
1440,2014-10-06,61,42,52,-4,38,45,13,0,0.01,28.89,29.61,7.9,25,8.8,58.6
1441,2014-10-07,66,48,57,1,43,50,8,0,0.0,29.0,29.69,9.8,25,11.5,59.3
1442,2014-10-08,65,44,55,-1,35,46,10,0,0.0,29.27,29.97,11.0,27,11.3,46.8
1443,2014-10-09,62,43,53,-2,34,44,12,0,0.0,29.38,30.09,3.4,36,5.8,48.2
1444,2014-10-10,58,39,49,-6,39,44,16,0,0.0,29.43,30.16,7.7,2,8.2,68.5
1445,2014-10-11,59,36,48,-6,34,42,17,0,0.0,29.47,30.2,2.8,8,4.5,58.1
1446,2014-10-12,63,38,51,-3,42,47,14,0,0.01,29.24,30.0,7.9,14,9.1,71.2
1447,2014-10-13,67,56,62,9,58,60,3,0,0.64,28.97,29.73,7.7,14,9.1,86.3
1448,2014-10-14,65,52,59,6,57,58,6,0,0.65,28.83,29.55,3.5,10,10.2,93.1
1449,2014-10-15,55,50,53,0,51,51,12,0,0.05,29.05,29.75,9.5,35,9.9,93.0
1450,2014-10-16,56,50,53,1,49,51,12,0,0.0,29.02,29.77,4.1,24,7.4,85.8
1451,2014-10-17,62,48,55,3,46,50,10,0,0.0,28.99,29.69,11.1,29,13.2,71.6
1452,2014-10-18,50,36,43,-8,38,42,22,0,0.01,29.39,30.08,8.2,34,9.2,82.2
1453,2014-10-19,54,33,44,-7,38,43,21,0,0.0,29.31,30.07,7.8,21,8.2,78.9
1454,2014-10-20,65,46,56,6,44,49,9,0,0.01,29.17,29.9,4.7,32,9.3,64.3
1455,2014-10-21,53,45,49,-1,39,44,16,0,0.0,29.46,30.16,10.8,1,11.4,68.5
1456,2014-10-22,56,35,46,-4,38,43,19,0,0.0,29.56,30.3,2.9,8,4.8,73.2
1457,2014-10-23,59,36,48,-1,40,45,17,0,0.0,29.39,30.15,7.5,19,7.8,73.4
1458,2014-10-24,67,52,60,11,46,52,5,0,0.0,29.25,30.0,4.4,22,5.8,59.7
1459,2014-10-25,72,49,61,13,40,51,4,0,0.0,29.21,29.93,10.4,29,10.9,45.7
1460,2014-10-26,64,42,53,5,32,44,12,0,0.0,29.21,29.95,0.9,5,5.8,44.5
1461,2014-10-27,77,51,64,16,51,58,1,0,0.0,28.92,29.66,12.0,19,12.9,62.7
1462,2014-10-28,68,45,57,10,38,47,8,0,0.0,29.15,29.85,14.8,26,15.6,48.8
1463,2014-10-29,49,36,43,-4,32,40,22,0,0.0,29.36,30.06,9.5,29,9.9,64.9
1464,2014-10-30,51,32,42,-4,34,40,23,0,0.0,29.34,30.09,5.1,24,5.5,72.8
1465,2014-10-31,47,33,40,-6,25,33,25,0,0.03,29.49,30.2,22.6,34,22.9,54.8
